item_id,system,latent_quality,ambiguity,difficulty_stratum,fluent_but_wrong,response_tokens,human_score,human_correct,_note
it0498,model-B,0.2895,0.1085,Q1 clearest,True,192,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0499,model-B,0.2038,0.3778,Q2,False,173,1.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0500,model-B,0.9012,0.4184,Q3,False,258,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0501,model-B,0.71,0.808,Q4 most ambiguous,False,178,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0502,model-B,0.7892,0.5575,Q4 most ambiguous,False,259,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0503,model-B,0.7223,0.2872,Q2,False,298,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0504,model-B,0.6298,0.1401,Q1 clearest,False,285,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0505,model-B,0.6921,0.4162,Q3,False,321,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0506,model-B,0.5221,0.2122,Q1 clearest,False,84,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0507,model-B,0.8639,0.5064,Q3,False,333,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0508,model-B,0.8628,0.653,Q4 most ambiguous,False,190,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0509,model-B,0.3924,0.3652,Q2,False,294,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0510,model-B,0.5751,0.3243,Q2,True,353,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0511,model-B,0.365,0.332,Q2,False,202,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0512,model-B,0.7054,0.2223,Q1 clearest,True,310,9.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0513,model-B,0.4102,0.3685,Q2,False,178,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0514,model-B,0.6692,0.305,Q2,False,239,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0515,model-B,0.6544,0.2916,Q2,False,197,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0516,model-B,0.1175,0.6965,Q4 most ambiguous,False,128,1.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0517,model-B,0.4208,0.0886,Q1 clearest,False,237,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0518,model-B,0.4186,0.1833,Q1 clearest,True,344,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0519,model-B,0.8769,0.2266,Q1 clearest,False,175,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0520,model-B,0.821,0.6215,Q4 most ambiguous,False,314,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0521,model-B,0.4969,0.5351,Q3,False,241,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0522,model-B,0.6354,0.4614,Q3,True,421,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0523,model-B,0.6992,0.6618,Q4 most ambiguous,False,269,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0524,model-B,0.5202,0.329,Q2,False,293,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0525,model-B,0.6266,0.3289,Q2,False,192,5.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0526,model-B,0.6276,0.5215,Q3,False,303,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0527,model-B,0.6565,0.8367,Q4 most ambiguous,False,193,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0528,model-B,0.8718,0.0317,Q1 clearest,False,332,10.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0529,model-B,0.7944,0.2034,Q1 clearest,False,259,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0530,model-B,0.625,0.2622,Q1 clearest,False,231,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0531,model-B,0.4737,0.3016,Q2,False,98,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0532,model-B,0.6105,0.3567,Q2,False,247,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0533,model-B,0.392,0.6915,Q4 most ambiguous,False,201,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0534,model-B,0.7177,0.5455,Q3,False,387,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0535,model-B,0.8033,0.4151,Q3,True,420,9.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0536,model-B,0.5144,0.6507,Q4 most ambiguous,False,237,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0537,model-B,0.7168,0.4244,Q3,False,347,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0538,model-B,0.7572,0.1997,Q1 clearest,False,290,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0539,model-B,0.5712,0.4028,Q2,False,289,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0540,model-B,0.5585,0.3157,Q2,False,163,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0541,model-B,0.6216,0.5652,Q4 most ambiguous,False,258,5.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0542,model-B,0.6222,0.1909,Q1 clearest,False,211,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0543,model-B,0.5222,0.7173,Q4 most ambiguous,False,175,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0544,model-B,0.8249,0.3004,Q2,False,274,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0545,model-B,0.3707,0.4243,Q3,False,257,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0546,model-B,0.5732,0.1901,Q1 clearest,False,245,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0547,model-B,0.9065,0.4574,Q3,False,245,10.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0548,model-B,0.9108,0.3801,Q2,True,454,10.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0549,model-B,0.9278,0.471,Q3,False,236,10.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0550,model-B,0.4808,0.9602,Q4 most ambiguous,False,201,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0551,model-B,0.6212,0.4212,Q3,False,215,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0552,model-B,0.6227,0.0932,Q1 clearest,False,192,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0553,model-B,0.4807,0.214,Q1 clearest,True,361,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0554,model-B,0.6179,0.3563,Q2,True,371,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0555,model-B,0.5683,0.1883,Q1 clearest,False,208,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0556,model-B,0.2134,0.6381,Q4 most ambiguous,False,191,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0557,model-B,0.6691,0.4916,Q3,False,226,5.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0558,model-B,0.5503,0.2555,Q1 clearest,False,236,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0559,model-B,0.7734,0.2928,Q2,False,307,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0560,model-B,0.8969,0.5577,Q4 most ambiguous,False,268,10.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0561,model-B,0.8065,0.2157,Q1 clearest,False,179,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0562,model-B,0.3121,0.0446,Q1 clearest,False,261,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0563,model-B,0.5445,0.3332,Q2,False,326,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0564,model-B,0.4838,0.6252,Q4 most ambiguous,False,254,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0565,model-B,0.6768,0.6503,Q4 most ambiguous,False,340,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0566,model-B,0.8063,0.3616,Q2,False,240,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0567,model-B,0.5069,0.4563,Q3,False,222,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0568,model-B,0.757,0.4974,Q3,False,322,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0569,model-B,0.7157,0.4011,Q2,False,409,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0570,model-B,0.7566,0.7291,Q4 most ambiguous,True,367,8.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0571,model-B,0.2785,0.6133,Q4 most ambiguous,False,248,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0572,model-B,0.6175,0.3075,Q2,False,243,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0573,model-B,0.4238,0.2814,Q2,False,263,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0574,model-B,0.5727,0.1098,Q1 clearest,False,294,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0575,model-B,0.6178,0.2572,Q1 clearest,False,213,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0576,model-B,0.762,0.4411,Q3,False,218,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0577,model-B,0.5407,0.1085,Q1 clearest,False,267,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0578,model-B,0.8452,0.3726,Q2,False,277,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0579,model-B,0.908,0.3699,Q2,False,319,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0580,model-B,0.5488,0.4249,Q3,True,366,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0581,model-B,0.7155,0.3007,Q2,False,244,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0582,model-B,0.8548,0.6849,Q4 most ambiguous,False,308,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0583,model-B,0.8407,0.328,Q2,False,354,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0584,model-B,0.6886,0.4494,Q3,False,213,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0585,model-B,0.8091,0.5182,Q3,False,304,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0586,model-B,0.5628,0.2863,Q2,False,212,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0587,model-B,0.8084,0.6177,Q4 most ambiguous,True,372,8.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0588,model-B,0.6112,0.5153,Q3,False,270,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0589,model-B,0.5155,0.1963,Q1 clearest,True,290,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0590,model-B,0.5805,0.2761,Q1 clearest,False,224,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0591,model-B,0.4841,0.718,Q4 most ambiguous,False,124,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0592,model-B,0.5119,0.9393,Q4 most ambiguous,False,252,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0593,model-B,0.7525,0.4532,Q3,False,282,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0594,model-B,0.8157,0.5366,Q3,False,304,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0595,model-B,0.8031,0.4931,Q3,False,336,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0596,model-B,0.7445,0.2986,Q2,False,208,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0597,model-B,0.5146,0.9729,Q4 most ambiguous,False,262,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0598,model-B,0.8225,0.4259,Q3,False,286,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0599,model-B,0.5772,0.2117,Q1 clearest,True,388,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
