item_id,run,judge,judge_score,judge_score_recovered,was_blank,equivalent,system,latent_quality,ambiguity,difficulty_stratum,fluent_but_wrong,response_tokens,human_score,human_correct
it0120,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.6394,0.408,Q2,True,348,7.0,False
it0121,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.4892,0.47,Q3,False,230,4.0,False
it0122,2,hosted-judge-v1,,,True,True,model-A,0.7434,0.8457,Q4 most ambiguous,False,170,7.0,True
it0123,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.5718,0.5618,Q4 most ambiguous,False,174,6.0,False
it0124,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7822,0.2183,Q1 clearest,False,233,9.0,True
it0125,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.585,0.3029,Q2,False,235,6.0,False
it0126,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8487,0.3057,Q2,False,239,9.0,True
it0127,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.9671,0.4327,Q3,False,257,9.0,True
it0128,2,hosted-judge-v1,,,True,False,model-A,0.3121,0.8813,Q4 most ambiguous,False,310,2.0,False
it0129,2,hosted-judge-v1,,5.0,True,True,model-A,0.4885,0.7401,Q4 most ambiguous,False,162,4.0,False
it0130,2,hosted-judge-v1,,7.0,True,True,model-A,0.8698,0.7503,Q4 most ambiguous,False,284,9.0,True
it0131,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7778,0.495,Q3,False,233,8.0,True
it0132,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.8136,0.5427,Q3,False,260,9.0,True
it0133,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.863,0.349,Q2,False,251,7.0,True
it0134,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.6327,0.7812,Q4 most ambiguous,False,292,6.0,True
it0135,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.5763,0.3842,Q2,False,266,7.0,False
it0136,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.6197,0.5874,Q4 most ambiguous,False,293,6.0,False
it0137,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8594,0.1106,Q1 clearest,False,241,8.0,True
it0138,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.4813,0.4606,Q3,False,139,4.0,False
it0139,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.754,0.2603,Q1 clearest,False,301,8.0,True
it0140,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.766,0.0981,Q1 clearest,False,227,7.0,True
it0141,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.538,0.3246,Q2,True,410,6.0,False
it0142,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.5534,0.4201,Q3,False,183,5.0,False
it0143,2,hosted-judge-v1,9.0,9.0,False,False,model-A,0.945,0.1624,Q1 clearest,False,267,10.0,True
it0144,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8453,0.4671,Q3,False,270,9.0,True
it0145,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6501,0.71,Q4 most ambiguous,False,391,6.0,True
it0146,2,hosted-judge-v1,,6.0,True,True,model-A,0.6994,0.6274,Q4 most ambiguous,False,278,5.0,True
it0147,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.6886,0.2402,Q1 clearest,False,236,7.0,True
it0148,2,hosted-judge-v1,9.0,9.0,False,False,model-A,0.5883,0.2132,Q1 clearest,True,345,8.0,False
it0149,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7844,0.0784,Q1 clearest,False,168,9.0,True
it0150,2,hosted-judge-v1,9.0,9.0,False,False,model-A,0.8397,0.455,Q3,False,330,10.0,True
it0151,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.9015,0.1801,Q1 clearest,False,354,10.0,True
it0152,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.5647,0.3634,Q2,False,281,6.0,False
it0153,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.9062,0.448,Q3,False,306,10.0,True
it0154,2,hosted-judge-v1,,,True,True,model-A,0.7005,0.7087,Q4 most ambiguous,False,250,9.0,True
it0155,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.5223,0.464,Q3,True,410,5.0,False
it0156,2,hosted-judge-v1,10.0,10.0,False,False,model-A,0.9139,0.356,Q2,True,341,10.0,False
it0157,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7511,0.0517,Q1 clearest,False,233,8.0,True
it0158,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.4848,0.2705,Q1 clearest,False,248,4.0,False
it0159,2,hosted-judge-v1,10.0,10.0,False,True,model-A,0.8677,0.4123,Q3,False,287,9.0,True
it0160,2,hosted-judge-v1,,4.0,True,True,model-A,0.6768,0.5126,Q3,False,294,8.0,True
it0161,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.4612,0.4854,Q3,True,419,4.0,False
it0162,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7561,0.377,Q2,False,331,7.0,True
it0163,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.5112,0.4157,Q3,True,395,6.0,False
it0164,2,hosted-judge-v1,,8.0,True,True,model-A,0.7548,0.3533,Q2,False,327,7.0,True
it0165,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.9058,0.1866,Q1 clearest,False,323,10.0,True
it0166,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.737,0.2693,Q1 clearest,False,151,7.0,True
it0167,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.9558,0.108,Q1 clearest,False,331,9.0,True
it0168,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.9551,0.5061,Q3,False,253,10.0,True
it0169,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.6847,0.3888,Q2,False,272,7.0,True
it0170,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.9019,0.6054,Q4 most ambiguous,False,200,9.0,True
it0171,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6571,0.4296,Q3,False,263,7.0,True
it0172,2,hosted-judge-v1,,,True,True,model-A,0.7206,0.8318,Q4 most ambiguous,False,320,8.0,True
it0173,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.8807,0.6335,Q4 most ambiguous,False,257,8.0,True
it0174,2,hosted-judge-v1,,,True,True,model-A,0.5551,0.8433,Q4 most ambiguous,True,350,6.0,False
it0175,2,hosted-judge-v1,10.0,10.0,False,True,model-A,0.862,0.3477,Q2,True,367,9.0,False
it0176,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.799,0.67,Q4 most ambiguous,False,309,7.0,True
it0177,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7819,0.2745,Q1 clearest,False,277,7.0,True
it0178,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.5678,0.3845,Q2,False,298,6.0,False
it0179,2,hosted-judge-v1,3.0,3.0,False,False,model-A,0.4797,0.3507,Q2,False,177,4.0,False
it0180,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.847,0.1748,Q1 clearest,False,291,8.0,True
it0181,2,hosted-judge-v1,,8.0,True,False,model-A,0.9056,0.5161,Q3,True,351,9.0,False
it0182,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7363,0.114,Q1 clearest,False,277,8.0,True
it0183,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.9082,0.3213,Q2,False,196,10.0,True
it0184,2,hosted-judge-v1,4.0,4.0,False,False,model-A,0.501,0.3179,Q2,False,185,5.0,False
it0185,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.6139,0.538,Q3,False,342,6.0,False
it0186,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7531,0.1431,Q1 clearest,False,182,9.0,True
it0187,2,hosted-judge-v1,,7.0,True,True,model-A,0.7174,0.4765,Q3,False,148,9.0,True
it0188,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7805,0.3486,Q2,False,265,9.0,True
it0189,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.5171,0.1372,Q1 clearest,False,232,4.0,False
it0190,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.6113,0.1932,Q1 clearest,False,222,6.0,False
it0191,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.5067,0.3478,Q2,False,330,5.0,False
it0192,2,hosted-judge-v1,,5.0,True,False,model-A,0.4709,0.6172,Q4 most ambiguous,False,268,4.0,False
it0193,2,hosted-judge-v1,,8.0,True,False,model-A,0.7245,0.5338,Q3,True,456,9.0,False
it0194,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.6968,0.3715,Q2,False,310,7.0,True
it0195,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.8131,0.4006,Q2,False,104,8.0,True
it0196,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.722,0.3671,Q2,False,291,8.0,True
it0197,2,hosted-judge-v1,,8.0,True,True,model-A,0.8771,0.4444,Q3,False,259,9.0,True
it0198,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.7013,0.1343,Q1 clearest,False,244,7.0,True
it0199,2,hosted-judge-v1,,6.0,True,True,model-A,0.7382,0.706,Q4 most ambiguous,False,267,9.0,True
it0200,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.5706,0.1184,Q1 clearest,False,216,6.0,False
it0201,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6648,0.3065,Q2,False,306,8.0,True
it0202,2,hosted-judge-v1,,,True,False,model-A,0.5071,0.7351,Q4 most ambiguous,False,415,5.0,False
it0203,2,hosted-judge-v1,,8.0,True,True,model-A,0.9462,0.4726,Q3,False,313,10.0,True
it0204,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.98,0.1609,Q1 clearest,False,281,10.0,True
it0205,2,hosted-judge-v1,,7.0,True,True,model-A,0.7902,0.4029,Q2,False,225,8.0,True
it0206,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7112,0.6379,Q4 most ambiguous,False,286,7.0,True
it0207,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7462,0.1605,Q1 clearest,False,259,8.0,True
it0208,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.5629,0.1246,Q1 clearest,False,272,6.0,False
it0209,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.7829,0.3118,Q2,False,250,8.0,True
it0210,2,hosted-judge-v1,,7.0,True,True,model-A,0.6942,0.5919,Q4 most ambiguous,False,238,7.0,True
it0211,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7739,0.4938,Q3,False,151,7.0,True
it0212,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.5201,0.3361,Q2,True,294,5.0,False
it0213,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.6016,0.4067,Q2,False,219,7.0,False
it0214,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.7462,0.3101,Q2,False,132,9.0,True
it0215,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8983,0.4991,Q3,False,357,9.0,True
it0216,2,hosted-judge-v1,9.0,9.0,False,False,model-A,0.8548,0.6937,Q4 most ambiguous,True,398,9.0,False
it0217,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7459,0.226,Q1 clearest,False,307,5.0,True
it0218,2,hosted-judge-v1,,7.0,True,True,model-A,0.8241,0.5204,Q3,False,313,7.0,True
it0219,2,hosted-judge-v1,,4.0,True,False,model-A,0.579,0.5762,Q4 most ambiguous,False,322,6.0,False
it0220,2,hosted-judge-v1,,7.0,True,True,model-A,0.7347,0.4536,Q3,False,273,7.0,True
it0221,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6238,0.4508,Q3,False,304,6.0,True
it0222,2,hosted-judge-v1,,8.0,True,True,model-A,0.7269,0.6758,Q4 most ambiguous,False,271,6.0,True
it0223,2,hosted-judge-v1,9.0,9.0,False,False,model-A,0.9051,0.2904,Q2,False,270,8.0,True
it0224,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7812,0.5121,Q3,False,386,7.0,True
it0225,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6979,0.5016,Q3,False,263,6.0,True
it0226,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.8072,0.3232,Q2,False,248,8.0,True
it0227,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.4219,0.4321,Q3,False,214,5.0,False
it0228,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.6875,0.2737,Q1 clearest,False,260,8.0,True
it0229,2,hosted-judge-v1,,9.0,True,False,model-A,0.4456,0.5476,Q3,True,372,4.0,False
it0230,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7093,0.2465,Q1 clearest,False,236,7.0,True
it0231,2,hosted-judge-v1,,,True,True,model-A,0.8259,0.6034,Q4 most ambiguous,False,307,8.0,True
it0232,2,hosted-judge-v1,,8.0,True,True,model-A,0.6117,0.5778,Q4 most ambiguous,False,258,7.0,False
it0233,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7865,0.1745,Q1 clearest,False,357,8.0,True
it0234,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.4944,0.6048,Q4 most ambiguous,False,295,5.0,False
it0235,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7783,0.5977,Q4 most ambiguous,False,306,8.0,True
it0236,2,hosted-judge-v1,,8.0,True,True,model-A,0.8117,0.5557,Q3,False,297,7.0,True
it0237,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.6798,0.7748,Q4 most ambiguous,False,313,6.0,True
it0238,2,hosted-judge-v1,,5.0,True,True,model-A,0.6585,0.8855,Q4 most ambiguous,False,247,6.0,True
it0239,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7424,0.2942,Q2,False,328,9.0,True
it0240,2,hosted-judge-v1,,,True,False,model-A,0.5761,0.7158,Q4 most ambiguous,False,258,6.0,False
it0241,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.8353,0.266,Q1 clearest,False,355,9.0,True
it0242,2,hosted-judge-v1,,7.0,True,True,model-A,0.9751,0.6511,Q4 most ambiguous,False,256,9.0,True
it0243,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.5385,0.2138,Q1 clearest,True,323,5.0,False
it0244,2,hosted-judge-v1,,7.0,True,False,model-A,0.3716,0.52,Q3,False,223,4.0,False
it0245,2,hosted-judge-v1,10.0,10.0,False,True,model-A,0.9614,0.0344,Q1 clearest,False,355,10.0,True
it0246,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.6888,0.2766,Q1 clearest,False,314,7.0,True
it0247,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.8178,0.3324,Q2,False,170,8.0,True
it0248,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.9737,0.4263,Q3,False,187,10.0,True
it0249,2,hosted-judge-v1,,,True,True,model-A,0.7565,0.5689,Q4 most ambiguous,False,266,7.0,True
it0250,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7495,0.4051,Q2,False,297,7.0,True
it0251,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8343,0.0832,Q1 clearest,False,178,9.0,True
it0252,2,hosted-judge-v1,,8.0,True,True,model-A,0.8037,0.6258,Q4 most ambiguous,False,204,9.0,True
it0253,2,hosted-judge-v1,,8.0,True,True,model-A,0.6737,0.5971,Q4 most ambiguous,True,354,6.0,False
it0254,2,hosted-judge-v1,10.0,10.0,False,False,model-A,0.9356,0.2317,Q1 clearest,True,348,10.0,False
it0255,2,hosted-judge-v1,,6.0,True,False,model-A,0.4857,0.5673,Q4 most ambiguous,False,300,4.0,False
it0256,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.7943,0.4658,Q3,False,332,7.0,True
it0257,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.484,0.4557,Q3,False,266,6.0,False
it0258,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7255,0.2666,Q1 clearest,False,298,7.0,True
it0259,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.5705,0.2783,Q1 clearest,False,285,5.0,False
it0260,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.4668,0.5006,Q3,False,253,4.0,False
it0261,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7893,0.463,Q3,False,237,8.0,True
it0262,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.8616,0.2266,Q1 clearest,False,270,9.0,True
it0263,2,hosted-judge-v1,,5.0,True,True,model-A,0.6823,0.3762,Q2,False,307,7.0,True
it0264,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.3805,0.5525,Q3,False,254,4.0,False
it0265,2,hosted-judge-v1,4.0,4.0,False,False,model-A,0.3442,0.3471,Q2,False,231,4.0,False
it0266,2,hosted-judge-v1,,7.0,True,True,model-A,0.6295,0.5248,Q3,False,274,6.0,True
it0267,2,hosted-judge-v1,,4.0,True,False,model-A,0.5783,0.714,Q4 most ambiguous,False,171,6.0,False
it0268,2,hosted-judge-v1,,6.0,True,False,model-A,0.5483,0.8768,Q4 most ambiguous,False,195,5.0,False
it0269,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.5153,0.6708,Q4 most ambiguous,False,200,5.0,False
it0270,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7998,0.3621,Q2,False,311,7.0,True
it0271,2,hosted-judge-v1,10.0,10.0,False,True,model-A,0.8228,0.2525,Q1 clearest,True,407,9.0,False
it0272,2,hosted-judge-v1,,4.0,True,False,model-A,0.5108,0.6849,Q4 most ambiguous,False,270,5.0,False
it0273,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.5275,0.2823,Q2,True,281,5.0,False
it0274,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7385,0.1841,Q1 clearest,False,250,6.0,True
it0275,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6752,0.2891,Q2,False,256,7.0,True
it0276,2,hosted-judge-v1,,,True,False,model-A,0.4455,1.0,Q4 most ambiguous,False,278,4.0,False
it0277,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7317,0.5777,Q4 most ambiguous,False,248,8.0,True
it0278,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7649,0.158,Q1 clearest,False,185,8.0,True
it0279,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6608,0.3211,Q2,False,293,7.0,True
it0280,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.6073,0.3959,Q2,False,129,6.0,False
it0281,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8474,0.2654,Q1 clearest,False,303,8.0,True
it0282,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7732,0.6854,Q4 most ambiguous,False,326,8.0,True
it0283,2,hosted-judge-v1,,8.0,True,True,model-A,0.6606,0.6588,Q4 most ambiguous,False,257,6.0,True
it0284,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.5914,0.4089,Q3,False,266,6.0,False
it0285,2,hosted-judge-v1,,,True,True,model-A,0.7747,0.7034,Q4 most ambiguous,False,238,7.0,True
it0286,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.8315,0.2868,Q2,False,285,8.0,True
it0287,2,hosted-judge-v1,,7.0,True,True,model-A,0.7799,0.7158,Q4 most ambiguous,False,230,8.0,True
it0288,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.5498,0.2634,Q1 clearest,True,305,6.0,False
it0289,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.6922,0.3597,Q2,False,330,7.0,True
it0290,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.6256,0.2565,Q1 clearest,False,300,7.0,True
it0291,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.4242,0.5806,Q4 most ambiguous,False,268,5.0,False
it0292,2,hosted-judge-v1,10.0,10.0,False,False,model-A,0.7498,0.244,Q1 clearest,True,269,9.0,False
it0293,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8346,0.265,Q1 clearest,False,291,7.0,True
it0294,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.6578,0.6912,Q4 most ambiguous,False,298,7.0,True
it0295,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.8165,0.4118,Q3,False,318,8.0,True
it0296,2,hosted-judge-v1,,,True,False,model-A,0.4527,0.6987,Q4 most ambiguous,False,218,5.0,False
it0297,2,hosted-judge-v1,,5.0,True,True,model-A,0.7237,0.4993,Q3,False,246,8.0,True
it0298,2,hosted-judge-v1,,,True,False,model-A,0.7837,0.8907,Q4 most ambiguous,True,421,9.0,False
it0299,2,hosted-judge-v1,,7.0,True,True,model-A,0.8706,0.8147,Q4 most ambiguous,False,191,9.0,True
it0300,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.658,0.3356,Q2,False,186,7.0,True
it0301,2,hosted-judge-v1,,6.0,True,False,model-B,0.6055,0.6565,Q4 most ambiguous,False,264,5.0,False
it0302,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.728,0.6944,Q4 most ambiguous,False,279,7.0,True
it0303,2,hosted-judge-v1,10.0,10.0,False,True,model-B,0.8445,0.4121,Q3,True,409,10.0,False
it0304,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.6104,0.6523,Q4 most ambiguous,False,280,6.0,False
it0305,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8713,0.0324,Q1 clearest,False,286,9.0,True
it0306,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7658,0.0979,Q1 clearest,False,234,6.0,True
it0307,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5061,0.1533,Q1 clearest,False,219,5.0,False
it0308,2,hosted-judge-v1,,4.0,True,False,model-B,0.5184,0.4933,Q3,False,223,4.0,False
it0309,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.3245,0.5704,Q4 most ambiguous,False,322,2.0,False
it0310,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7551,0.2874,Q2,False,246,8.0,True
it0311,2,hosted-judge-v1,4.0,4.0,False,True,model-B,0.3547,0.2536,Q1 clearest,False,307,2.0,False
it0312,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.4986,0.4678,Q3,False,270,7.0,False
it0313,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.9351,0.4745,Q3,False,307,10.0,True
it0314,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.6619,0.4706,Q3,False,308,7.0,True
it0315,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.4278,0.4493,Q3,True,388,6.0,False
it0316,2,hosted-judge-v1,,8.0,True,False,model-B,0.8701,0.448,Q3,False,192,10.0,True
it0317,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.6461,0.5097,Q3,False,271,7.0,True
it0318,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7825,0.2945,Q2,False,261,9.0,True
it0319,2,hosted-judge-v1,7.0,7.0,False,False,model-B,0.5152,0.3334,Q2,True,368,6.0,False
it0320,2,hosted-judge-v1,,,True,False,model-B,0.5361,0.8656,Q4 most ambiguous,False,121,6.0,False
it0321,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.6703,0.3717,Q2,False,254,7.0,True
it0322,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.4273,0.4443,Q3,False,188,4.0,False
it0323,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.5566,0.338,Q2,True,314,6.0,False
it0324,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5929,0.4537,Q3,False,256,7.0,False
it0325,2,hosted-judge-v1,,6.0,True,True,model-B,0.5758,0.3989,Q2,False,139,6.0,False
it0326,2,hosted-judge-v1,9.0,9.0,False,False,model-B,0.7654,0.3786,Q2,True,490,9.0,False
it0327,2,hosted-judge-v1,,4.0,True,False,model-B,0.4154,0.4687,Q3,False,199,5.0,False
it0328,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6694,0.4867,Q3,False,246,8.0,True
it0329,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8334,0.0957,Q1 clearest,False,291,9.0,True
it0330,2,hosted-judge-v1,,,True,True,model-B,0.695,0.7026,Q4 most ambiguous,False,334,7.0,True
it0331,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.6097,0.1738,Q1 clearest,False,318,6.0,False
it0332,2,hosted-judge-v1,,6.0,True,False,model-B,0.5281,0.3638,Q2,False,93,6.0,False
it0333,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.8705,0.3284,Q2,False,298,8.0,True
it0334,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.3795,0.0853,Q1 clearest,False,301,4.0,False
it0335,2,hosted-judge-v1,10.0,10.0,False,False,model-B,0.7409,0.1793,Q1 clearest,True,436,9.0,False
it0336,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7256,0.4618,Q3,False,344,7.0,True
it0337,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8243,0.027,Q1 clearest,False,299,8.0,True
it0338,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6739,0.1408,Q1 clearest,False,253,6.0,True
it0339,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7578,0.3124,Q2,False,171,7.0,True
it0340,2,hosted-judge-v1,,6.0,True,True,model-B,0.8519,0.7284,Q4 most ambiguous,False,242,9.0,True
it0341,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5329,0.2584,Q1 clearest,False,200,6.0,False
it0342,2,hosted-judge-v1,,8.0,True,False,model-B,0.6602,0.5435,Q3,True,341,8.0,False
it0343,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7411,0.2406,Q1 clearest,False,301,8.0,True
it0344,2,hosted-judge-v1,7.0,7.0,False,False,model-B,0.3413,0.1277,Q1 clearest,True,458,4.0,False
it0345,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6505,0.2063,Q1 clearest,False,243,6.0,True
it0346,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8829,0.5368,Q3,False,165,9.0,True
it0347,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7889,0.4671,Q3,False,346,7.0,True
it0348,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.5424,0.3542,Q2,False,277,4.0,False
it0349,2,hosted-judge-v1,10.0,10.0,False,False,model-B,0.8375,0.2477,Q1 clearest,True,350,9.0,False
it0350,2,hosted-judge-v1,,8.0,True,True,model-B,0.8605,0.438,Q3,False,380,10.0,True
it0351,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.442,0.5364,Q3,False,264,4.0,False
it0352,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4731,0.2032,Q1 clearest,False,247,4.0,False
it0353,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4402,0.42,Q3,False,240,5.0,False
it0354,2,hosted-judge-v1,,7.0,True,True,model-B,0.699,0.6929,Q4 most ambiguous,False,270,8.0,True
it0355,2,hosted-judge-v1,7.0,7.0,False,False,model-B,0.6432,0.4452,Q3,True,269,7.0,False
it0356,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6946,0.31,Q2,False,335,6.0,True
it0357,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4354,0.6401,Q4 most ambiguous,False,247,5.0,False
it0358,2,hosted-judge-v1,3.0,3.0,False,False,model-B,0.3786,0.4483,Q3,False,153,4.0,False
it0359,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8909,0.2756,Q1 clearest,False,197,8.0,True
it0360,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7213,0.2735,Q1 clearest,False,297,8.0,True
