order_id,run,judge_score,judge_score_recovered,was_blank,right_call,human_score,human_correct,photo_clarity,fluent_but_wrong,agent_version
ORD-42842,2,7.0,7.0,False,False,5.0,False,barely readable,False,agent-v2.2
ORD-42849,2,6.0,6.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42856,2,10.0,10.0,False,False,8.0,True,mostly clear,False,agent-v2.2
ORD-42863,2,,8.0,True,True,10.0,True,hard to read,False,agent-v2.2
ORD-42870,2,4.0,4.0,False,False,7.0,False,barely readable,False,agent-v2.2
ORD-42877,2,7.0,7.0,False,False,4.0,False,barely readable,True,agent-v2.2
ORD-42884,2,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42891,2,,6.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-42898,2,7.0,7.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42905,2,5.0,5.0,False,False,2.0,False,mostly clear,False,agent-v2.2
ORD-42912,2,6.0,6.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42919,2,,4.0,True,True,3.0,False,barely readable,False,agent-v2.2
ORD-42926,2,10.0,10.0,False,False,10.0,False,clear photo,True,agent-v2.2
ORD-42933,2,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42940,2,9.0,9.0,False,False,9.0,False,mostly clear,True,agent-v2.2
ORD-42947,2,8.0,8.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42954,2,6.0,6.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42961,2,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42968,2,5.0,5.0,False,False,6.0,False,mostly clear,False,agent-v2.2
ORD-42975,2,,8.0,True,True,7.0,False,hard to read,True,agent-v2.2
ORD-42982,2,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42989,2,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42996,2,8.0,8.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43003,2,8.0,8.0,False,False,6.0,False,hard to read,True,agent-v2.2
ORD-43010,2,,10.0,True,False,6.0,False,barely readable,False,agent-v2.2
ORD-43017,2,6.0,6.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-43024,2,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-43031,2,7.0,7.0,False,True,10.0,True,clear photo,False,agent-v2.2
ORD-43038,2,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-43045,2,7.0,7.0,False,True,6.0,True,mostly clear,False,agent-v2.2
ORD-43052,2,,,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-43059,2,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-43066,2,,7.0,True,False,6.0,False,barely readable,False,agent-v2.2
ORD-43073,2,,7.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-43080,2,8.0,8.0,False,True,6.0,True,mostly clear,False,agent-v2.2
ORD-43087,2,,9.0,True,True,5.0,False,barely readable,False,agent-v2.2
ORD-43094,2,,7.0,True,False,7.0,False,hard to read,False,agent-v2.2
ORD-43101,2,,5.0,True,False,5.0,False,hard to read,False,agent-v2.2
ORD-43108,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43115,2,5.0,5.0,False,False,3.0,False,clear photo,False,agent-v2.2
ORD-43122,2,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43129,2,4.0,4.0,False,False,5.0,False,mostly clear,False,agent-v2.2
ORD-43136,2,8.0,8.0,False,True,5.0,False,clear photo,True,agent-v2.2
ORD-43143,2,8.0,8.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43150,2,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-43157,2,8.0,8.0,False,False,6.0,False,mostly clear,True,agent-v2.2
ORD-43164,2,6.0,6.0,False,True,7.0,False,hard to read,False,agent-v2.2
ORD-43171,2,,8.0,True,False,6.0,False,barely readable,True,agent-v2.2
ORD-43178,2,8.0,8.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-43185,2,,7.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-43192,2,5.0,5.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43199,2,9.0,9.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43206,2,,5.0,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-43213,2,6.0,6.0,False,False,7.0,False,mostly clear,False,agent-v2.2
ORD-43220,2,,5.0,True,False,4.0,False,barely readable,False,agent-v2.2
ORD-43227,2,7.0,7.0,False,True,6.0,True,mostly clear,False,agent-v2.2
ORD-43234,2,4.0,4.0,False,False,3.0,False,mostly clear,False,agent-v2.2
ORD-43241,2,9.0,9.0,False,False,7.0,False,hard to read,True,agent-v2.2
ORD-43248,2,9.0,9.0,False,True,9.0,True,clear photo,False,agent-v2.2
ORD-43255,2,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43262,2,,5.0,True,True,6.0,True,hard to read,False,agent-v2.2
ORD-43269,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43276,2,6.0,6.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-43283,2,6.0,6.0,False,False,7.0,False,barely readable,True,agent-v2.2
ORD-43290,2,6.0,6.0,False,True,9.0,True,hard to read,False,agent-v2.2
ORD-43297,2,9.0,9.0,False,False,7.0,False,mostly clear,True,agent-v2.2
ORD-43304,2,5.0,5.0,False,False,3.0,False,barely readable,False,agent-v2.2
ORD-43311,2,,3.0,True,False,2.0,False,barely readable,False,agent-v2.2
ORD-43318,2,6.0,6.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-43325,2,6.0,6.0,False,False,3.0,False,barely readable,False,agent-v2.2
ORD-43332,2,,7.0,True,False,3.0,False,hard to read,True,agent-v2.2
ORD-43339,2,6.0,6.0,False,False,6.0,False,hard to read,False,agent-v2.2
ORD-43346,2,7.0,7.0,False,False,4.0,False,barely readable,False,agent-v2.2
ORD-43353,2,6.0,6.0,False,True,7.0,True,barely readable,False,agent-v2.2
ORD-43360,2,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-43367,2,5.0,5.0,False,False,5.0,False,barely readable,False,agent-v2.2
ORD-43374,2,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-43381,2,5.0,5.0,False,False,8.0,True,barely readable,False,agent-v2.2
ORD-43388,2,,5.0,True,False,4.0,False,hard to read,False,agent-v2.2
ORD-43395,2,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-43402,2,5.0,5.0,False,False,5.0,False,barely readable,False,agent-v2.2
ORD-43409,2,10.0,10.0,False,True,8.0,False,clear photo,True,agent-v2.2
ORD-43416,2,8.0,8.0,False,True,9.0,True,barely readable,False,agent-v2.2
ORD-43423,2,,5.0,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-43430,2,8.0,8.0,False,False,7.0,False,mostly clear,True,agent-v2.2
ORD-43437,2,,9.0,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-43444,2,6.0,6.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-43451,2,9.0,9.0,False,True,9.0,False,mostly clear,True,agent-v2.2
ORD-43458,2,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43465,2,,5.0,True,False,4.0,False,barely readable,False,agent-v2.2
ORD-43472,2,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-43479,2,8.0,8.0,False,False,5.0,False,mostly clear,True,agent-v2.2
ORD-43486,2,5.0,5.0,False,False,5.0,False,clear photo,True,agent-v2.2
ORD-43493,2,3.0,3.0,False,False,1.0,False,mostly clear,False,agent-v2.2
ORD-43500,2,,8.0,True,True,8.0,True,hard to read,False,agent-v2.2
ORD-43507,2,,,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-43514,2,6.0,6.0,False,True,9.0,True,barely readable,False,agent-v2.2
ORD-43521,2,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43528,2,6.0,6.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-43535,2,5.0,5.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-43542,2,4.0,4.0,False,False,5.0,False,clear photo,False,agent-v2.2
ORD-43549,2,,9.0,True,True,7.0,True,hard to read,False,agent-v2.2
ORD-43556,2,5.0,5.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-43563,2,4.0,4.0,False,False,4.0,False,mostly clear,False,agent-v2.2
ORD-43570,2,8.0,8.0,False,False,7.0,False,mostly clear,True,agent-v2.2
ORD-43577,2,4.0,4.0,False,False,4.0,False,mostly clear,False,agent-v2.2
ORD-43584,2,9.0,9.0,False,True,9.0,False,clear photo,True,agent-v2.2
ORD-43591,2,6.0,6.0,False,False,3.0,False,mostly clear,False,agent-v2.2
ORD-43598,2,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-43605,2,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43612,2,5.0,5.0,False,False,1.0,False,barely readable,False,agent-v2.2
ORD-43619,2,4.0,4.0,False,True,5.0,False,clear photo,False,agent-v2.2
ORD-43626,2,6.0,6.0,False,False,5.0,False,clear photo,True,agent-v2.2
ORD-43633,2,9.0,9.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43640,2,,8.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-43647,2,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-43654,2,9.0,9.0,False,True,7.0,False,hard to read,True,agent-v2.2
ORD-43661,2,,7.0,True,True,6.0,True,barely readable,False,agent-v2.2
ORD-43668,2,5.0,5.0,False,False,5.0,False,mostly clear,False,agent-v2.2
ORD-43675,2,6.0,6.0,False,True,5.0,True,mostly clear,False,agent-v2.2
ORD-43682,2,7.0,7.0,False,True,6.0,True,hard to read,False,agent-v2.2
ORD-43689,2,,6.0,True,True,6.0,True,barely readable,False,agent-v2.2
ORD-43696,2,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.2
ORD-43703,2,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-43710,2,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43717,2,5.0,5.0,False,True,5.0,False,mostly clear,False,agent-v2.2
ORD-43724,2,6.0,6.0,False,False,5.0,False,mostly clear,False,agent-v2.2
ORD-43731,2,5.0,5.0,False,True,4.0,False,barely readable,False,agent-v2.2
ORD-43738,2,,8.0,True,True,8.0,True,hard to read,False,agent-v2.2
ORD-43745,2,9.0,9.0,False,False,9.0,False,hard to read,True,agent-v2.2
ORD-43752,2,,,True,False,6.0,False,barely readable,False,agent-v2.2
ORD-43759,2,8.0,8.0,False,True,6.0,True,hard to read,False,agent-v2.2
ORD-43766,2,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43773,2,6.0,6.0,False,False,5.0,False,mostly clear,False,agent-v2.2
ORD-43780,2,,5.0,True,False,6.0,False,mostly clear,False,agent-v2.2
ORD-43787,2,5.0,5.0,False,True,5.0,True,barely readable,False,agent-v2.2
ORD-43794,2,5.0,5.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43801,2,4.0,4.0,False,False,4.0,False,barely readable,False,agent-v2.2
ORD-43808,2,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-43815,2,6.0,6.0,False,False,3.0,False,hard to read,False,agent-v2.2
ORD-43822,2,6.0,6.0,False,False,7.0,False,clear photo,False,agent-v2.2
ORD-43829,2,9.0,9.0,False,True,10.0,True,hard to read,False,agent-v2.2
ORD-43836,2,8.0,8.0,False,False,10.0,False,mostly clear,True,agent-v2.2
ORD-43843,2,9.0,9.0,False,True,10.0,True,hard to read,False,agent-v2.2
ORD-43850,2,,,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-43857,2,7.0,7.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-43864,2,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43871,2,8.0,8.0,False,False,6.0,False,clear photo,True,agent-v2.2
ORD-43878,2,8.0,8.0,False,True,6.0,False,mostly clear,True,agent-v2.2
ORD-43885,2,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-43892,2,5.0,5.0,False,False,3.0,False,barely readable,False,agent-v2.2
ORD-43899,2,5.0,5.0,False,True,5.0,True,hard to read,False,agent-v2.2
ORD-43906,2,7.0,7.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-43913,2,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-43920,2,10.0,10.0,False,True,10.0,True,barely readable,False,agent-v2.2
ORD-43927,2,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.2
ORD-43934,2,3.0,3.0,False,False,3.0,False,clear photo,False,agent-v2.2
ORD-43941,2,5.0,5.0,False,False,7.0,False,mostly clear,False,agent-v2.2
ORD-43948,2,7.0,7.0,False,True,4.0,False,barely readable,False,agent-v2.2
ORD-43955,2,,5.0,True,True,6.0,True,barely readable,False,agent-v2.2
ORD-43962,2,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-43969,2,5.0,5.0,False,False,5.0,False,hard to read,False,agent-v2.2
ORD-43976,2,,8.0,True,True,7.0,True,hard to read,False,agent-v2.2
ORD-43983,2,7.0,7.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-43990,2,,,True,True,8.0,False,barely readable,True,agent-v2.2
ORD-43997,2,,6.0,True,False,3.0,False,barely readable,False,agent-v2.2
ORD-44004,2,6.0,6.0,False,True,6.0,False,mostly clear,False,agent-v2.2
ORD-44011,2,5.0,5.0,False,False,3.0,False,mostly clear,False,agent-v2.2
ORD-44018,2,6.0,6.0,False,False,4.0,False,clear photo,False,agent-v2.2
ORD-44025,2,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-44032,2,6.0,6.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-44039,2,5.0,5.0,False,False,5.0,False,clear photo,False,agent-v2.2
ORD-44046,2,8.0,8.0,False,False,8.0,True,mostly clear,False,agent-v2.2
ORD-44053,2,9.0,9.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-44060,2,9.0,9.0,False,False,5.0,False,hard to read,True,agent-v2.2
ORD-44067,2,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-44074,2,,8.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-44081,2,9.0,9.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-44088,2,5.0,5.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-44095,2,8.0,8.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-44102,2,6.0,6.0,False,False,5.0,False,mostly clear,False,agent-v2.2
ORD-44109,2,,,True,False,8.0,False,barely readable,True,agent-v2.2
ORD-44116,2,,5.0,True,False,6.0,False,hard to read,False,agent-v2.2
ORD-44123,2,8.0,8.0,False,False,5.0,False,clear photo,True,agent-v2.2
ORD-44130,2,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-44137,2,,,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-44144,2,,,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-44151,2,,8.0,True,True,7.0,True,hard to read,False,agent-v2.2
ORD-44158,2,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-44165,2,,8.0,True,True,9.0,True,hard to read,False,agent-v2.2
ORD-44172,2,6.0,6.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-44179,2,,,True,True,5.0,False,barely readable,False,agent-v2.2
ORD-44186,2,8.0,8.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-44193,2,9.0,9.0,False,False,7.0,False,clear photo,True,agent-v2.2
ORD-40000,3,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-40007,3,8.0,8.0,False,True,6.0,True,hard to read,False,agent-v2.3
ORD-40014,3,8.0,8.0,False,False,7.0,False,clear photo,True,agent-v2.3
ORD-40021,3,10.0,10.0,False,False,10.0,False,hard to read,True,agent-v2.3
ORD-40028,3,,7.0,True,True,7.0,True,hard to read,False,agent-v2.3
ORD-40035,3,7.0,7.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-40042,3,7.0,7.0,False,False,6.0,False,barely readable,False,agent-v2.3
ORD-40049,3,,4.0,True,True,6.0,True,barely readable,False,agent-v2.3
ORD-40056,3,6.0,6.0,False,False,5.0,False,barely readable,False,agent-v2.3
ORD-40063,3,9.0,9.0,False,False,8.0,False,barely readable,True,agent-v2.3
ORD-40070,3,10.0,10.0,False,False,9.0,False,mostly clear,True,agent-v2.3
ORD-40077,3,,7.0,True,True,4.0,False,hard to read,False,agent-v2.3
ORD-40084,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40091,3,9.0,9.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-40098,3,,4.0,True,True,6.0,False,barely readable,False,agent-v2.3
ORD-40105,3,4.0,4.0,False,True,6.0,False,hard to read,False,agent-v2.3
ORD-40112,3,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-40119,3,,,True,True,7.0,True,barely readable,False,agent-v2.3
ORD-40126,3,7.0,7.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-40133,3,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-40140,3,,,True,False,4.0,False,barely readable,False,agent-v2.3
ORD-40147,3,5.0,5.0,False,True,8.0,True,barely readable,False,agent-v2.3
ORD-40154,3,7.0,7.0,False,False,4.0,False,barely readable,True,agent-v2.3
ORD-40161,3,7.0,7.0,False,False,4.0,False,hard to read,False,agent-v2.3
ORD-40168,3,8.0,8.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-40175,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40182,3,8.0,8.0,False,False,8.0,True,hard to read,False,agent-v2.3
ORD-40189,3,7.0,7.0,False,False,6.0,False,hard to read,False,agent-v2.3
ORD-40196,3,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.3
ORD-40203,3,7.0,7.0,False,True,6.0,True,hard to read,False,agent-v2.3
ORD-40210,3,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-40217,3,6.0,6.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-40224,3,,,True,True,7.0,True,barely readable,False,agent-v2.3
ORD-40231,3,5.0,5.0,False,False,7.0,False,barely readable,False,agent-v2.3
ORD-40238,3,5.0,5.0,False,False,5.0,False,clear photo,False,agent-v2.3
ORD-40245,3,,5.0,True,False,7.0,False,hard to read,False,agent-v2.3
ORD-40252,3,5.0,5.0,False,True,4.0,False,mostly clear,False,agent-v2.3
ORD-40259,3,8.0,8.0,False,False,6.0,False,mostly clear,True,agent-v2.3
ORD-40266,3,,8.0,True,True,7.0,True,mostly clear,False,agent-v2.3
ORD-40273,3,5.0,5.0,False,True,6.0,True,hard to read,False,agent-v2.3
ORD-40280,3,7.0,7.0,False,True,6.0,True,mostly clear,False,agent-v2.3
ORD-40287,3,10.0,10.0,False,False,8.0,False,barely readable,True,agent-v2.3
ORD-40294,3,,6.0,True,False,10.0,False,barely readable,True,agent-v2.3
ORD-40301,3,8.0,8.0,False,True,7.0,True,barely readable,False,agent-v2.3
ORD-40308,3,8.0,8.0,False,False,10.0,False,hard to read,True,agent-v2.3
ORD-40315,3,8.0,8.0,False,False,8.0,False,mostly clear,True,agent-v2.3
ORD-40322,3,,5.0,True,False,5.0,False,clear photo,False,agent-v2.3
ORD-40329,3,,6.0,True,True,7.0,True,hard to read,False,agent-v2.3
ORD-40336,3,8.0,8.0,False,False,9.0,False,clear photo,True,agent-v2.3
ORD-40343,3,7.0,7.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40350,3,6.0,6.0,False,False,5.0,False,hard to read,False,agent-v2.3
ORD-40357,3,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.3
ORD-40364,3,5.0,5.0,False,True,5.0,False,hard to read,False,agent-v2.3
ORD-40371,3,,8.0,True,True,6.0,True,clear photo,False,agent-v2.3
ORD-40378,3,5.0,5.0,False,False,4.0,False,barely readable,False,agent-v2.3
ORD-40385,3,,7.0,True,True,7.0,True,mostly clear,False,agent-v2.3
ORD-40392,3,5.0,5.0,False,False,5.0,False,barely readable,False,agent-v2.3
ORD-40399,3,7.0,7.0,False,True,7.0,True,barely readable,False,agent-v2.3
ORD-40406,3,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-40413,3,6.0,6.0,False,False,5.0,False,mostly clear,False,agent-v2.3
ORD-40420,3,5.0,5.0,False,False,5.0,False,hard to read,False,agent-v2.3
ORD-40427,3,7.0,7.0,False,True,7.0,False,mostly clear,False,agent-v2.3
ORD-40434,3,8.0,8.0,False,False,9.0,False,barely readable,True,agent-v2.3
ORD-40441,3,9.0,9.0,False,True,10.0,True,mostly clear,False,agent-v2.3
ORD-40448,3,9.0,9.0,False,False,8.0,False,mostly clear,True,agent-v2.3
ORD-40455,3,6.0,6.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40462,3,8.0,8.0,False,False,7.0,False,mostly clear,True,agent-v2.3
ORD-40469,3,7.0,7.0,False,True,6.0,True,mostly clear,False,agent-v2.3
ORD-40476,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40483,3,9.0,9.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40490,3,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-40497,3,,,True,True,9.0,False,barely readable,True,agent-v2.3
ORD-40504,3,,7.0,True,True,6.0,False,barely readable,True,agent-v2.3
ORD-40511,3,5.0,5.0,False,False,3.0,False,hard to read,False,agent-v2.3
ORD-40518,3,6.0,6.0,False,False,6.0,True,clear photo,False,agent-v2.3
ORD-40525,3,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-40532,3,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-40539,3,9.0,9.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40546,3,9.0,9.0,False,True,10.0,True,mostly clear,False,agent-v2.3
ORD-40553,3,,5.0,True,False,3.0,False,barely readable,False,agent-v2.3
ORD-40560,3,7.0,7.0,False,True,6.0,True,mostly clear,False,agent-v2.3
ORD-40567,3,7.0,7.0,False,False,4.0,False,mostly clear,False,agent-v2.3
ORD-40574,3,7.0,7.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-40581,3,7.0,7.0,False,True,6.0,True,hard to read,False,agent-v2.3
ORD-40588,3,10.0,10.0,False,False,8.0,False,clear photo,True,agent-v2.3
ORD-40595,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-40602,3,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-40609,3,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40616,3,8.0,8.0,False,False,5.0,False,barely readable,False,agent-v2.3
ORD-40623,3,9.0,9.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40630,3,10.0,10.0,False,False,10.0,False,mostly clear,True,agent-v2.3
ORD-40637,3,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-40644,3,9.0,9.0,False,False,9.0,False,hard to read,True,agent-v2.3
ORD-40651,3,,8.0,True,True,7.0,True,hard to read,False,agent-v2.3
ORD-40658,3,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-40665,3,9.0,9.0,False,True,8.0,True,barely readable,False,agent-v2.3
ORD-40672,3,10.0,10.0,False,False,10.0,False,mostly clear,True,agent-v2.3
ORD-40679,3,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-40686,3,5.0,5.0,False,True,6.0,False,clear photo,False,agent-v2.3
ORD-40693,3,,9.0,True,False,9.0,False,mostly clear,True,agent-v2.3
ORD-40700,3,6.0,6.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40707,3,,4.0,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-40714,3,,9.0,True,False,8.0,False,hard to read,True,agent-v2.3
ORD-40721,3,7.0,7.0,False,True,7.0,False,clear photo,False,agent-v2.3
ORD-40728,3,5.0,5.0,False,False,3.0,False,mostly clear,False,agent-v2.3
ORD-40735,3,7.0,7.0,False,False,5.0,False,clear photo,True,agent-v2.3
ORD-40742,3,8.0,8.0,False,True,10.0,True,mostly clear,False,agent-v2.3
ORD-40749,3,4.0,4.0,False,False,4.0,False,mostly clear,False,agent-v2.3
ORD-40756,3,4.0,4.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-40763,3,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-40770,3,6.0,6.0,False,False,6.0,False,mostly clear,False,agent-v2.3
ORD-40777,3,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40784,3,9.0,9.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40791,3,8.0,8.0,False,False,6.0,False,hard to read,False,agent-v2.3
ORD-40798,3,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40805,3,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.3
ORD-40812,3,,6.0,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-40819,3,6.0,6.0,False,False,5.0,False,hard to read,False,agent-v2.3
ORD-40826,3,6.0,6.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-40833,3,8.0,8.0,False,True,6.0,True,barely readable,False,agent-v2.3
ORD-40840,3,,8.0,True,False,7.0,False,mostly clear,True,agent-v2.3
ORD-40847,3,,5.0,True,False,4.0,False,hard to read,False,agent-v2.3
ORD-40854,3,,,True,True,7.0,True,barely readable,False,agent-v2.3
ORD-40861,3,6.0,6.0,False,False,6.0,False,barely readable,False,agent-v2.3
ORD-40868,3,7.0,7.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40875,3,6.0,6.0,False,False,6.0,False,mostly clear,False,agent-v2.3
ORD-40882,3,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-40889,3,8.0,8.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-40896,3,,7.0,True,False,2.0,False,barely readable,False,agent-v2.3
ORD-40903,3,,,True,False,4.0,False,barely readable,False,agent-v2.3
ORD-40910,3,,,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-40917,3,8.0,8.0,False,True,8.0,True,hard to read,False,agent-v2.3
ORD-40924,3,7.0,7.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-40931,3,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-40938,3,,,True,True,6.0,True,barely readable,False,agent-v2.3
ORD-40945,3,7.0,7.0,False,False,7.0,False,mostly clear,False,agent-v2.3
ORD-40952,3,7.0,7.0,False,False,6.0,False,barely readable,False,agent-v2.3
ORD-40959,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-40966,3,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.3
ORD-40973,3,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-40980,3,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40987,3,8.0,8.0,False,True,6.0,False,mostly clear,True,agent-v2.3
